Customer,State,Cust_ID,PC #,Dist_Code,Rep,2022_Q1,2022_Q2,2022_Q3,2022_Q4,2023_Q1,2023_Q2,2023_Q3,2023_Q4,2024_Q1,2024_Q2,2024_Q3,2024_Q4,2025_Q1,2025_Q2,2025_Q3,2025_Q4,Total
Cod Show Me State Electric,FL,3113,8018,1,RyanW,,,,,,,,,,,,405.9,-631.4,-67.65,,,-293.15
Samba Energy,NJ,3096,8460,1,RyanW,,,,,,,,,,,,423.94,,,,,423.94
Demo King,VA,3111,236,1,RyanW,,,,,,,,,,,,261.58,,,,,261.58
***Cod***Golden Sun Solar Serv,CO,3117,1875,1,Genki,,,,,,,,,,,,,,,,,0
Green Brilliance,VA,3107,0,3,RyanW,,,,,,,,,,,,541.2,541.2,721.6,,,1804
13073 Eco Depot Inc,WA,3122,0,6,Genki,,,,,,,,,,,,360.8,,,,,360.8
Sun Solar Energy,CA,3089,311,1,Genki,,,,,,,,,,,,270.6,1984.4,162.36,,,2417.36
Solar Kingdom Inc,FL,3092,5621,1,RyanW,,,,,,,,,,,,45.1,,,180.4,,225.5
Nexus Energy Systems,NM,3098,148,1,Genki,,,,,,,,,,,,,,,,,0
"Green Coast Solar, Llc",FL,3106,8018,1,RyanW,,,,,,,,,,,,0,,,,,0
Iver Construction,FL,3103,5621,1,RyanW,,,,,,,,,,,,180.4,,,,,180.4
4204602 Forever Solar Inc Dba ,CA,3121,0,6,Genki,,,,,,,,,,,,1082.4,,,,,1082.4
Sun Dollar Solar,CA,3090,6435,1,Genki,,,,,,,,,,,,405.9,1172.6,,,,1578.5
Integrate Sun Solar,OK,3104,5364,1,Guy,,,,,,,,,,,,225.5,180.4,338.25,,,744.15
Maple Shade,,3133,0,5,,,,,,,,,,,,,,360.8,,,,360.8
Solar Installers Near Me,MD,3130,9106,1,RyanW,,,,,,,,,,,,,180.4,,,,180.4
East Coast Solar*,MA,3142,0,4,RyanW,,,,,,,,,,,,,,,,,0
Cod-Desert Elite Electric,AZ,3144,8756,1,Genki,,,,,,,,,,,,,,,,,0
New England Clean Energy*,MA,3132,0,4,RyanW,,,,,,,,,,,,,166,,,,166
"30101 Terrasol Energies, Inc.",PA,3207,0,6,RyanW,,,,,,,,,,,,,,,,,0
Cod Only,PA,3145,9106,1,RyanW,,,,,,,,,,,,,631.4,,,,631.4
Solar Nova Llc,NJ,3129,0,3,RyanW,,,,,,,,,,,,,180.4,,90.2,,270.6
Fuze Inc.,FL,3139,8018,1,RyanW,,,,,,,,,,,,,541.2,,,,541.2
M&M Globe Electric Llc,,3134,0,3,,,,,,,,,,,,,,180.4,,,,180.4
"Sunergy, Inc",CA,3128,6435,1,Genki,,,,,,,,,,,,,,,,,0
"Ninety Eight Acre Energy, Llc",OH,3131,1154,1,Guy,,,,,,,,,,,,,90.2,,,,90.2
21128 Empower Ces Llc Dba Empo,NY,3208,0,6,RyanW,,,,,,,,,,,,,811.8,,,,811.8
Yellow Ball Roofing & Solar,MT,3123,821,1,Genki,,,,,,,,,,,,,,,,,0
Ecoloop Construction Llc,MA,3141,224,1,RyanW,,,,,,,,,,,,,,,,,0
Under The Sun Roofing & Solar,,3126,0,3,,,,,,,,,,,,,,360.8,,,,360.8
Havasu Solar Only,AZ,3136,4090,1,Genki,,,,,,,,,,,,,,,,,0
Guardian Business Consulting L,FL,3137,8018,1,RyanW,,,,,,,,,,,,,992.2,-360.8,,,631.4
Velocity Energy & Home Solutio,NJ,3124,0,4,RyanW,,,,,,,,,,,,,,,,,0
Sunwise Energy Llc,DE,3127,8460,1,RyanW,,,,,,,,,,,,,270.6,,180.4,,451
Darius Roderick Llc,RI,3143,224,1,RyanW,,,,,,,,,,,,,83,,,,83
360 Solar Llc,NJ,3147,0,3,RyanW,,,,,,,,,,,,,270.6,541.2,,90.2,902
Empowered Energy Systems,CO,3140,2685,1,Genki,,,,,,,,,,,,,,,,,0
Kruetzfeldt Construction,CA,3135,7953,1,Genki,,,,,,,,,,,,,66.4,,,90.2,156.6
Us Electrical Services Inc,MA,3125,224,1,RyanW,,,,,,,,,,,,,,,,,0
**Cod** Detach Reset Solar Llc,TX,3148,1875,1,Genki,,,,,,,,,,,,,,,,,0
Avvio Services,ME,3146,5364,1,RyanW,,,,,,,,,,,,,451,,,,451
Green Mountain Electric Supply,SC,3138,120,1,RyanW,,,,,,,,,,,,,2841.3,,,,2841.3
"Victoria, Bc (2640)",BC,3156,2640,8,Guy,,,,,,,,,,,,,5141.4,1443.2,1262.8,,7847.4
Val Strea-78,NY,3157,0,5,RyanW,,,,,,,,,,,,,3878.6,,,,3878.6
"Red Deer, Ab (2570)",AB,3170,2570,8,Guy,,,,,,,,,,,,,1804,676.5,3247.2,,5727.7
"Nanaimo, Bc (2645)",BC,3177,2645,8,Guy,,,,,,,,,,,,,1443.2,735.13,360.8,,2539.13
Mapl Shad-77,,3180,0,5,,,,,,,,,,,,,,360.8,1082.4,1082.4,1082.4,3608
Lavalette-77,NJ,3181,0,5,RyanW,,,,,,,,,,,,,,,,,0
"Kamloops, Bc (2665)",BC,3184,2665,8,Guy,,,,,,,,,,,,,1804,180.4,2227.94,1357.51,5569.85
Flemingto-71,NJ,3189,0,5,RyanW,,,,,,,,,,,,,180.4,,,,180.4
"Edmonton, Ab (2510)",AB,3193,2510,8,Guy,,,,,,,,,,,,,24629.11,45095.49,18130.2,7396.4,95251.2
Coo Berln-84,NJ,3195,0,5,RyanW,,,,,,,,,,,,,,,,,0
"Calgary, Ab (2550)",AB,3201,2550,8,Guy,,,,,,,,,,,,,51053.2,118879.09,102855.06,22405.68,295193.03
"Burnaby, Bc (2610)",BC,3202,2610,8,Guy,,,,,,,,,,,,,10192.6,10607.52,17345.46,6553.03,44698.61
Bethlehem-98,PA,3203,0,5,RyanW,,,,,,,,,,,,,3021.7,5033.16,1369.3,,9424.16
Santa Maria - Ces,CA,3166,7605,1,Genki,,,,,,,,,,,,,90.2,,,,90.2
Grekkotek Llc,FL,3185,5621,1,RyanW,,,,,,,,,,,,,248.05,,,,248.05
Solar Quote/ Subcontractor Hub,MA,3164,224,1,RyanW,,,,,,,,,,,,,,,,,0
**Cod** Bristlecone Energy,CO,3209,1875,1,Genki,,,,,,,,,,,,,4.51,,,,4.51
Superior Solar Design Llc,PA,3159,0,2,RyanW,,,,,,,,,,,,,388.8,,,,388.8
Purelight Power,WA,3171,8801,1,Genki,,,,,,,,,,,,,,,,,0
Positive Synergy Dba Indepen S,NV,3172,4090,1,Genki,,,,,,,,,,,,,,,,,0
Old Glory Solar Inc.,MA,3175,0,4,RyanW,,,,,,,,,,,,,2241,1328,,,3569
Generation Solar,CO,3187,1127,1,Genki,,,,,,,,,,,,,,,,,0
[Cod] Integrate Sun,DC,3153,6408,1,RyanW,,,,,,,,,,,,,360.8,541.2,,,902
Mona Lee Inc,AZ,3179,8756,1,Genki,,,,,,,,,,,,,,,,,0
Detach Reset Soloar Llc,FL,3194,5621,1,RyanW,,,,,,,,,,,,,117.26,220.99,,,338.25
Sunnova Energy Corporation,NM,3161,148,1,Genki,,,,,,,,,,,,,180.4,,,,180.4
Florida Solar Fix,FL,3188,8018,1,RyanW,,,,,,,,,,,,,1813.02,1826.55,861.41,157.85,4658.83
Vinyasun,FL,3154,4560,1,RyanW,,,,,,,,,,,,,,,,,0
4205127 Lunex Power Inc.,MA,3205,0,6,RyanW,,,,,,,,,,,,,811.8,,,,811.8
4205127 Lunex Power Inc.,FL,3206,0,6,RyanW,,,,,,,,,,,,,541.2,,811.8,,1353
Land Air Renewables,NJ,3182,4598,1,RyanW,,,,,,,,,,,,,67.65,,,,67.65
Vikta Energy,TX,3155,236,1,Genki,,,,,,,,,,,,,180.4,,,,180.4
Cod-Global Solar Group,NM,3200,1987,1,Genki,,,,,,,,,,,,,180.4,,,,180.4
Enlighten Energy Ltd,FL,3190,4560,1,RyanW,,,,,,,,,,,,,108.24,,27.06,,135.3
The Integrity Energy Group Llc,FL,3158,5888,1,RyanW,,,,,,,,,,,,,270.6,,,,270.6
Solar Forward Electric Inc,CA,3165,1024,1,Genki,,,,,,,,,,,,,405.9,,,,405.9
Sunnova Expert Services - Cod,NJ,3160,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Nexa Solar,CA,3176,1024,1,Genki,,,,,,,,,,,,,90.2,,,,90.2
Sabal Construction & Roofing L,FL,3168,8018,1,RyanW,,,,,,,,,,,,,451,,,,451
Roofix Technologies Llc,CA,3169,6552,1,Genki,,,,,,,,,,,,,811.8,811.8,,,1623.6
One Sun Solar,CA,3174,1024,1,Genki,,,,,,,,,,,,,99.22,,,,99.22
"My Smart House, Llc",CA,3178,6435,1,Genki,,,,,,,,,,,,,81.18,,,,81.18
Energy Service Partners,CA,3191,6435,1,Genki,,,,,,,,,,,,,,,,,0
Sunnova Energy Corporation,FL,3162,4560,1,RyanW,,,,,,,,,,,,,,,,,0
Ggp Electric,CA,3186,6435,1,Genki,,,,,,,,,,,,,,,,,0
"Prince George, Bc (2680)",BC,3237,2680,8,Guy,,,,,,,,,,,,,4.51,965.14,1371.04,,2340.69
Phillipsb-98,NJ,3241,0,5,RyanW,,,,,,,,,,,,,,,,,0
Ocean-76,NJ,3243,0,5,RyanW,,,,,,,,,,,,,360.8,,,,360.8
"Kitchener, On (2365)",ON,3247,2365,8,Guy,,,,,,,,,,,,,157.85,225.5,,,383.35
"Kelowna, Bc (2660)",BC,3183,2660,8,Guy,,,,,,,,,,,,,6999.52,10030.24,8916.27,3337.4,29283.43
Hauppauge-88,NY,3252,0,5,RyanW,,,,,,,,,,,,,9.02,270.6,,,279.62
"Dartmouth, Ns (2115)",NS,3261,2115,8,Guy,,,,,,,,,,,,,3608,7333.26,9159.81,5412,25513.07
"Burnaby, Bc (2610)",MB,3265,2610,8,Guy,,,,,,,,,,,,,1804,20750.51,8523.9,,31078.41
Pinnacle Electric Solar,CA,3240,7133,1,Genki,,,,,,,,,,,,,,,,,0
Demand Construction,CA,3260,1024,1,Genki,,,,,,,,,,,,,,,,,0
Soligo,FL,3233,5621,1,RyanW,,,,,,,,,,,,,360.8,856.9,451,90.2,1758.9
4204997 We Are Renewable Energ,MD,3271,0,6,RyanW,,,,,,,,,,,,,,,,,0
Helios Power Llc,PA,3251,5944,1,RyanW,,,,,,,,,,,,,1091.42,586.3,1389.08,-270.6,2796.2
Hall Electrcial Systems Inc.,FL,3253,8018,1,RyanW,,,,,,,,,,,,,541.2,-180.4,,,360.8
Rivertown Solar Llc,NY,3236,0,3,RyanW,,,,,,,,,,,,,270.6,,,,270.6
"Il Home Restore Construction, ",IL,3249,4950,1,Guy,,,,,,,,,,,,,,,,,0
Zenergy Solar (Sunnova),DE,3226,0,3,RyanW,,,,,,,,,,,,,180.4,,,,180.4
Sunsol Energy Llc,NJ,3230,5887,1,RyanW,,,,,,,,,,,,,4.51,9.02,18.04,,31.57
Hot Solar Solutions,WA,3250,8801,1,Genki,,,,,,,,,,,,,,,,,0
Aurora Roofing & Solar - Cod,ME,3269,0,4,RyanW,,,,,,,,,,,,,332,,,,332
Power Solar Innovation Llc,FL,3238,5621,1,RyanW,,,,,,,,,,,,,225.5,,,,225.5
Atlas Solar Solution,CO,3270,1875,1,Genki,,,,,,,,,,,,,4.51,,,,4.51
Sun Up Enterprises,TX,3231,236,1,Genki,,,,,,,,,,,,,270.6,,,,270.6
West Electric,CT,3228,4984,1,RyanW,,,,,,,,,,,,,90.2,360.8,180.4,,631.4
Sun Lift - Cod,FL,3232,8018,1,RyanW,,,,,,,,,,,,,631.4,270.6,586.3,834.35,2322.65
[Cod] Integrate Sun,VA,3225,6408,1,RyanW,,,,,,,,,,,,,360.8,721.6,,,1082.4
Cod-On Point Solar Power,AZ,3263,8756,1,Genki,,,,,,,,,,,,,,,,,0
Best Energy Power*,NY,3266,0,4,RyanW,,,,,,,,,,,,,4482,5611,,,10093
4204997 We Are Renewable Energ,FL,3272,0,6,RyanW,,,,,,,,,,,,,,,,,0
Positive Synergy Dba Indepen S,AZ,3239,8756,1,Genki,,,,,,,,,,,,,,,,,0
Empower Solar,AZ,3258,8756,1,Genki,,,,,,,,,,,,,,,,,0
Electra Solar Llc,FL,3259,8018,1,RyanW,,,,,,,,,,,,,270.6,207.46,,,478.06
12494 Rbs Solar,CA,3273,0,6,Genki,,,,,,,,,,,,,180.4,,,,180.4
Lg Group Llc,CO,3245,1875,1,Genki,,,,,,,,,,,,,,,,,0
Int'l Sun Protection (Solar Fi,FL,3248,5621,1,RyanW,,,,,,,,,,,,,,,,,0
Greenscape,MD,3255,9106,1,RyanW,,,,,,,,,,,,,225.5,180.4,,,405.9
Paradigm Roofing,TX,3242,3273,1,Genki,,,,,,,,,,,,,135.3,,,,135.3
L.s. Electric Llc,NM,3246,148,1,Genki,,,,,,,,,,,,,18.04,,,,18.04
Evo Energy Inc.,NY,3257,0,3,RyanW,,,,,,,,,,,,,451,451,,,902
Future Energy Solar - Cod,MA,3256,0,4,RyanW,,,,,,,,,,,,,498,2526,6314,,9338
Baywa R.e. Bordentown Nj Branc,TX,3268,0,2,Genki,,,,,,,,,,,,,,,,,0
Wighton's Plumbing Heating & A,CA,3227,7605,1,Genki,,,,,,,,,,,,,216.48,,,,216.48
Santa Maria Electric,CA,3235,7605,1,Genki,,,,,,,,,,,,,18.04,13.53,,,31.57
Greentech United Us Holdings C,KY,3254,0,3,Guy,,,,,,,,,,,,,180.4,631.4,,,811.8
Baywa R.e. Plano Tx Branch,TX,3267,0,2,Genki,,,,,,,,,,,,,,,,,0
United Solar,TX,3229,236,1,Genki,,,,,,,,,,,,,,,,,0
Solar King Of Kitsap,WA,3234,8064,1,Genki,,,,,,,,,,,,,332,,,,332
Cod-Detach And Reset Solar,CO,3264,8018,1,Genki,,,,,,,,,,,,,90.2,,,,90.2
"Woodridge, Il (7628)",IL,3278,7628,7,Guy,,,,,,,,,,,,,,42.22,,,42.22
"Moncton, Nb (2145)",NB,3304,2145,8,Guy,,,,,,,,,,,,,,1353,,,1353
Manahawki-85,NJ,3308,0,5,RyanW,,,,,,,,,,,,,,,,,0
Linden-78,NJ,3309,0,5,RyanW,,,,,,,,,,,,,,6949.91,,,6949.91
Cod Sales,TN,3322,4979,1,Guy,,,,,,,,,,,,,,,,,0
"Burnaby, Bc (2610)",AB,3325,2610,8,Guy,,,,,,,,,,,,,,21575.84,10643.6,721.6,32941.04
Dutch Creek Electric,CO,3318,1875,1,Genki,,,,,,,,,,,,,,9.02,,,9.02
Cowboy Roofing Inc,CA,3319,7133,1,Genki,,,,,,,,,,,,,,54.12,,,54.12
Revolusun,WA,3295,8187,1,Genki,,,,,,,,,,,,,,,,,0
4203033 Sunpath Solar Llc,FL,3331,0,6,RyanW,,,,,,,,,,,,,,180.4,,,180.4
Sunup Electrical Llc,TX,3284,236,1,Genki,,,,,,,,,,,,,,3923.7,1082.4,902,5908.1
Bright Planet Solar/Bright Ops,CA,3327,7133,1,Genki,,,,,,,,,,,,,,27.06,,,27.06
Stidham Consulting Llc,TX,3287,237,1,Genki,,,,,,,,,,,,,,,,,0
Go Green Builders,CA,3315,1024,1,Genki,,,,,,,,,,,,,,90.2,,,90.2
Under The Sun R&S,NJ,3280,0,3,RyanW,,,,,,,,,,,,,,90.2,,,90.2
Greenhill,CA,3313,1024,1,Genki,,,,,,,,,,,,,,225.5,,,225.5
Posigen Of Louisiana,NJ,3298,5887,1,RyanW,,,,,,,,,,,,,,0,,,0
Old Glory Solar Inc.,CT,3301,0,4,RyanW,,,,,,,,,,,,,,1494,,,1494
Ebenezer Jj Services,FL,3317,5621,1,RyanW,,,,,,,,,,,,,,1262.8,496.1,0,1758.9
Cod-Rdx Power,AZ,3321,8756,1,Genki,,,,,,,,,,,,,,,,,0
"Solar Services, Inc.",VA,3291,6408,1,RyanW,,,,,,,,,,,,,,,,,0
Senergy Solar Cayman Ltd,"",3293,4560,1,,,,,,,,,,,,,,,360.8,,,360.8
Integrity Solar & Home Solutio,NJ,3311,0,4,RyanW,,,,,,,,,,,,,,,,,0
Bright Sun Energy,MO,3326,6640,1,Guy,,,,,,,,,,,,,,45.1,,,45.1
4991413 Discover Green Renewab,NY,3329,0,6,RyanW,,,,,,,,,,,,,,1713.8,,,1713.8
Cosmo Solaris,MD,3320,9106,1,RyanW,,,,,,,,,,,,,,356.29,,834.35,1190.64
21128 Empower Ces Llc Dba Empo,NJ,3332,0,6,RyanW,,,,,,,,,,,,,,451,,,451
Ohio Power Solutions,OH,3302,1154,1,Guy,,,,,,,,,,,,,,90.2,,,90.2
"Golden State Solar Power, Inc",CA,3314,311,1,Genki,,,,,,,,,,,,,,1100.44,,,1100.44
Transform Solar,FL,3281,8018,1,RyanW,,,,,,,,,,,,,,288.64,,,288.64
Roofix Technologies Llc,MD,3294,9106,1,RyanW,,,,,,,,,,,,,,1804,,,1804
Mona Lee Inc,CO,3306,1875,1,Genki,,,,,,,,,,,,,,54.12,,,54.12
"Solarpark Usa, Inc.",CA,3289,5040,1,Genki,,,,,,,,,,,,,,451,,676.5,1127.5
7097 Voltaic Solaire,NJ,3328,0,6,RyanW,,,,,,,,,,,,,,1623.6,1804,,3427.6
Charlemagne Solar Llc - Cod,FL,3324,8018,1,RyanW,,,,,,,,,,,,,,1641.64,383.35,,2024.99
Suncatcher Energy,UT,3286,6692,1,Genki,,,,,,,,,,,,,,464.53,,,464.53
Priority Solar,CT,3296,4984,1,RyanW,,,,,,,,,,,,,,90.2,180.4,,270.6
Kasselman Solar,NY,3310,120,1,RyanW,,,,,,,,,,,,,,1307.9,,,1307.9
Greenline Electrical,CA,3312,1024,1,Genki,,,,,,,,,,,,,,856.9,631.4,,1488.3
Solartech,CT,3288,4984,1,RyanW,,,,,,,,,,,,,,1353,,,1353
Solarblocks Llc,NY,3290,0,3,RyanW,,,,,,,,,,,,,,360.8,270.6,451,1082.4
Solar Service Experts,NJ,3292,0,3,RyanW,,,,,,,,,,,,,,902,3878.6,,4780.6
4203729 Sunrgy Llc Dba Sunrgy ,NJ,3330,0,6,RyanW,,,,,,,,,,,,,,180.4,,,180.4
Team Sunshine Construction Llc,MA,3282,224,1,RyanW,,,,,,,,,,,,,,90.2,,,90.2
Mona Lee Inc,NH,3305,224,1,RyanW,,,,,,,,,,,,,,,,,0
Sunwatt Solar Llc,RI,3283,224,1,RyanW,,,,,,,,,,,,,,279.62,,,279.62
Sunspark Solutions,FL,3285,5621,1,RyanW,,,,,,,,,,,,,,315.7,,,315.7
Poweraid Inc Dba Energyaid,CA,3297,0,2,Genki,,,,,,,,,,,,,,,,,0
Nuwatt Energy,PA,3303,5887,1,RyanW,,,,,,,,,,,,,,13.53,,,13.53
Mayer Solar,IL,3307,237,1,Guy,,,,,,,,,,,,,,90.2,,,90.2
Portland - Ges,ME,3299,4422,1,RyanW,,,,,,,,,,,,,,360.8,,,360.8
Old Glory Solar Inc.,NH,3300,0,4,RyanW,,,,,,,,,,,,,,664,,,664
"Wilsonville, Or (7450)",CA,3279,7450,7,Genki,,,,,,,,,,,,,,,,,0
"Springdale, Ar (5444)",AR,3340,5444,7,Guy,,,,,,,,,,,,,,464.8,,8.3,473.1
Slm Solar Llc,NJ,3342,0,3,RyanW,,,,,,,,,,,,,,451,,360.8,811.8
"San Antonio, Tx (5680)",TX,3344,5680,7,Genki,,,,,,,,,,,,,,30.13,56.83,,86.96
Roofix Technologies,FL,3346,6435,1,RyanW,,,,,,,,,,,,,,586.3,,,586.3
"Phoenix, Az (7539)",AZ,3173,7539,7,Genki,,,,,,,,,,,,,,360.8,,,360.8
Maplshad-90,,3355,0,5,,,,,,,,,,,,,,,1804,1082.4,,2886.4
Hudson Valley Solar Solutions,NY,3362,120,1,RyanW,,,,,,,,,,,,,,586.3,,,586.3
Freehold-90,NJ,3364,0,5,RyanW,,,,,,,,,,,,,,2255,,,2255
Delran Sell,,3369,0,5,,,,,,,,,,,,,,,,,,0
"Calgary, Ab (2550)",NS,3375,2550,8,Guy,,,,,,,,,,,,,,,5412,,5412
Albany-73,NY,3377,0,5,RyanW,,,,,,,,,,,,,,,,,0
Sunheat Solar Inc,IL,3339,0,3,Guy,,,,,,,,,,,,,,451,,,451
Pv Sky Usa,CA,3347,1024,1,Genki,,,,,,,,,,,,,,216.48,,,216.48
Mona Lee Inc,VA,3354,8756,1,RyanW,,,,,,,,,,,,,,,,,0
Kw Solar Solutions,MD,3359,0,3,RyanW,,,,,,,,,,,,,,,,,0
Agora Supply Llc,MN,3378,4664,1,Guy,,,,,,,,,,,,,,83,180.4,,263.4
Vara Usa,PA,3335,0,3,RyanW,,,,,,,,,,,,,,180.4,,,180.4
Premier Consulting Group Llc,RI,3348,224,1,RyanW,,,,,,,,,,,,,,,,,0
Kokosing,OH,3360,1154,1,Guy,,,,,,,,,,,,,,360.8,,,360.8
Icon Power,AZ,3361,8756,1,Genki,,,,,,,,,,,,,,,,,0
Darius Roderick Llc,MA,3370,224,1,RyanW,,,,,,,,,,,,,,,,,0
Vgs Solar,WA,3334,8187,1,Genki,,,,,,,,,,,,,,315.7,1637.13,405.9,2358.73
Lifestyle Contracting Llc,PA,3357,5944,1,RyanW,,,,,,,,,,,,,,90.2,902,532.18,1524.38
Green Rack Contracting Llc,OH,3363,5944,1,Guy,,,,,,,,,,,,,,,,,0
Connected Electrical Solutions,FL,3373,4560,1,RyanW,,,,,,,,,,,,,,45.1,,,45.1
Freedom Forever,MA,3365,6435,1,RyanW,,,,,,,,,,,,,,4.51,,,4.51
Exact Energy Partners,PA,3367,0,3,RyanW,,,,,,,,,,,,,,541.2,2255,,2796.2
Nec Home Services Llc,RI,3351,0,4,RyanW,,,,,,,,,,,,,,498,,,498
Cost Adjustments,OH,3372,1154,1,Guy,,,,,,,,,,,,,,,,,0
Cv Solar-Juan Ruiz Cod,CA,3371,7133,1,Genki,,,,,,,,,,,,,,135.3,,,135.3
Scs Solar Solutions Llc,MA,3343,224,1,RyanW,,,,,,,,,,,,,,,,,0
Fb Alarms,MA,3366,224,1,RyanW,,,,,,,,,,,,,,63.14,,,63.14
Solar Restore,AZ,3341,8756,1,Genki,,,,,,,,,,,,,,270.6,,,270.6
Pmk Contractors,,3350,0,3,,,,,,,,,,,,,,,,451,,451
Cod Gazda Solar Llc,FL,3374,8018,1,RyanW,,,,,,,,,,,,,,148.83,,,148.83
Team Sunshine Construction Llc,RI,3336,224,1,RyanW,,,,,,,,,,,,,,,,,0
Sunworld Llc-Cod,CT,3337,4984,1,RyanW,,,,,,,,,,,,,,811.8,,,811.8
Blalock Electric,CA,3376,6435,1,Genki,,,,,,,,,,,,,,,,,0
"203712 Sundial Solar Services,",FL,3379,0,6,RyanW,,,,,,,,,,,,,,360.8,721.6,,1082.4
Sunrun,CA,3338,7605,1,Genki,,,,,,,,,,,,,,,,,0
Positive Energy Solutions,NJ,3349,0,3,RyanW,,,,,,,,,,,,,,90.2,,,90.2
Same Sun Of Vt,VT,3345,933,1,RyanW,,,,,,,,,,,,,,721.6,,,721.6
Lgcy Power,PA,3358,5944,1,RyanW,,,,,,,,,,,,,,1109.46,,,1109.46
Mann Solar,KY,3356,0,3,Guy,,,,,,,,,,,,,,1353,,,1353
Emt Roofing & Siding,NJ,3368,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Ocean-90,NJ,3398,0,5,RyanW,,,,,,,,,,,,,,270.6,,,270.6
Watts Up Sun,FL,3384,5621,1,RyanW,,,,,,,,,,,,,,451,360.8,,811.8
Red Stone Renewables Energy,PA,3393,5944,1,RyanW,,,,,,,,,,,,,,,,,0
Kns Solar,TX,3401,3273,1,Genki,,,,,,,,,,,,,,541.2,,,541.2
Escondido - Ced,CA,3407,7133,1,Genki,,,,,,,,,,,,,,,,,0
Pure Solar Power Cod,CA,3394,7133,1,Genki,,,,,,,,,,,,,,,,,0
Sunergy Solar Llc,TX,3390,3273,1,Genki,,,,,,,,,,,,,,,,,0
Precision General Contracting,CA,3396,7133,1,Genki,,,,,,,,,,,,,,,,,0
Synergy Electrical Contracting,CT,3389,4984,1,RyanW,,,,,,,,,,,,,,992.2,,,992.2
Solar Rnr,CO,3391,1875,1,Genki,,,,,,,,,,,,,,,,,0
J & J Solar,FL,3402,5621,1,RyanW,,,,,,,,,,,,,,225.5,,,225.5
Green Power Energy,PA,3404,8460,1,RyanW,,,,,,,,,,,,,,220.99,,67.65,288.64
Clear Sky Exteriors,FL,3409,0,3,RyanW,,,,,,,,,,,,,,180.4,1804,,1984.4
A1 Solar,CT,3413,4984,1,RyanW,,,,,,,,,,,,,,,,,0
Zenergy Solar,DE,3383,0,3,RyanW,,,,,,,,,,,,,,90.2,631.4,90.2,811.8
Mike Timmreck,NJ,3400,0,3,RyanW,,,,,,,,,,,,,,180.4,451,,631.4
Ecosmart,CT,3408,4984,1,RyanW,,,,,,,,,,,,,,90.2,180.4,,270.6
Avisun Renewable Energy,OH,3412,0,2,Guy,,,,,,,,,,,,,,680.4,,,680.4
Otg Electric Llc,WA,3397,8801,1,Genki,,,,,,,,,,,,,,9.02,,,9.02
Honest Electric,ID,3403,8187,1,Genki,,,,,,,,,,,,,,,,,0
Generac,ME,3405,4422,1,RyanW,,,,,,,,,,,,,,27.06,,,27.06
Trident Roofing And Exteriors,FL,3386,8018,1,RyanW,,,,,,,,,,,,,,45.1,,,45.1
Team Sunshine Construction Llc,CT,3388,224,1,RyanW,,,,,,,,,,,,,,405.9,,,405.9
Bracket Ut Llc,FL,3410,4560,1,RyanW,,,,,,,,,,,,,,279.62,451,,730.62
Val Green Energy-Cod,NJ,3385,5887,1,RyanW,,,,,,,,,,,,,,,,,0
Beyond Solar Services Llc,FL,3411,5621,1,RyanW,,,,,,,,,,,,,,360.8,,,360.8
Sea Bright Solar - Cod,NJ,3392,5887,1,RyanW,,,,,,,,,,,,,,33.2,58.63,,91.83
Pueblo Electrics,CO,3395,6026,1,Genki,,,,,,,,,,,,,,18.04,9.02,,27.06
Geib's Electric Llc,PA,3406,0,3,RyanW,,,,,,,,,,,,,,451,,,451
The Solar Maintenance Guys,TX,3387,237,1,Genki,,,,,,,,,,,,,,,,,0
Misc Cost Adjustments,NJ,3399,5887,1,RyanW,,,,,,,,,,,,,,2.88,,,2.88
Manahawki-76,NJ,3427,0,5,RyanW,,,,,,,,,,,,,,,383.35,,383.35
"Kelowna, Bc (2660)",AB,3428,2660,8,Guy,,,,,,,,,,,,,,,1894.2,,1894.2
"Fort Mcmurray, Ab (2520)",AB,3436,2520,8,Guy,,,,,,,,,,,,,,,13530,1939.3,15469.3
Dynamic Solar And Electrical L,AZ,3438,8756,1,Genki,,,,,,,,,,,,,,,,,0
"Duluth, Mn (7653)",WI,3439,7653,7,Guy,,,,,,,,,,,,,,,,,0
"Dartmouth, Ns (2115)",PE,3442,2115,8,,,,,,,,,,,,,,,,487.08,378.84,865.92
Brick-76,NJ,3453,0,5,RyanW,,,,,,,,,,,,,,,902,,902
4204997 We Are Renewable Energ,TX,3459,0,6,Genki,,,,,,,,,,,,,,,,,0
Integrate Sun,MD,3432,9106,1,RyanW,,,,,,,,,,,,,,,7685.04,8014.27,15699.31
Ag Electric Of New England Llc,MA,3455,224,1,RyanW,,,,,,,,,,,,,,,153.34,,153.34
Emt Renewables Llc,NJ,3437,0,4,RyanW,,,,,,,,,,,,,,,,,0
Cod-General Contractors & Sons,TX,3447,1987,1,Genki,,,,,,,,,,,,,,,,,0
Revel Home Services,FL,3422,5621,1,RyanW,,,,,,,,,,,,,,,,,0
"Bluecore Solar, Llc",CO,3454,1875,1,Genki,,,,,,,,,,,,,,,,,0
Cod  Henderson Electric,CA,3448,7605,1,Genki,,,,,,,,,,,,,,,207.46,,207.46
Bright Home Energy Llc,AZ,3452,8756,1,Genki,,,,,,,,,,,,,,,,,0
